index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
488,492.125 to 492.9166667,10,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
489,493.0 to 493.875,10,"[0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
490,494.0 to 494.875,10,"[0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
491,495.0 to 495.75,0,"[0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
492,496.25 to 496.625,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
493,497.0 to 497.875,12,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
494,498.25 to 498.75,15,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
495,499.125 to 499.5,18,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",7,eMajor,Piano Sonata K330 i C major.mid by Mozart.csv
496,500.0 to 500.875,2,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",4,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv
497,501.375 to 501.375,16,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",4,bMajor,Piano Sonata K330 i C major.mid by Mozart.csv
498,502.0 to 502.5,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
499,503.0 to 503.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
500,504.0 to 504.95833330000005,10,"[1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
501,505.0 to 505.875,18,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
502,506.0 to 506.875,15,"[2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
503,507.0416667 to 507.625,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
504,508.0 to 508.875,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
505,509.375 to 509.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
506,510.20833330000005 to 510.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
507,511.0 to 511.875,10,"[1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
508,512.0 to 512.875,18,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
509,513.0 to 513.875,15,"[2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
510,514.0 to 514.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
511,515.2083333 to 515.75,9,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
512,516.25 to 516.625,15,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
513,517.0 to 517.875,19,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
514,518.3333333 to 518.75,16,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
515,519.125 to 519.625,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
516,520.0 to 520.875,17,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
517,521.0 to 521.875,14,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
518,522.3333333 to 522.875,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
519,523.25 to 523.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
520,524.0 to 524.875,3,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
521,525.0 to 525.875,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
522,526.0 to 526.7916667,8,"[2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
523,527.0 to 527.875,17,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
524,528.3333333 to 528.8333333,4,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
525,529.25 to 529.875,12,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
526,530.0 to 530.875,15,"[2, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
527,531.0 to 531.8333333,13,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
528,532.25 to 532.6666667,16,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
529,533.125 to 533.875,17,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
530,534.0 to 534.875,13,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
531,535.2083333 to 535.8333333,14,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
532,536.25 to 536.625,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
533,537.0 to 537.75,17,"[1, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
534,538.25 to 538.625,10,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
535,539.0 to 539.875,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
536,540.125 to 540.9166667000002,18,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
537,541.125 to 541.875,16,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",1,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
538,542.125 to 542.75,4,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
539,543.125 to 543.75,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",3,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
540,544.0 to 544.875,3,"[1, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
541,545.0 to 545.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
542,546.0 to 546.9166667000002,8,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
543,547.0 to 547.875,15,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
544,548.0 to 548.9166667000002,13,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",0,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
545,549.375 to 549.75,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
546,550.0 to 550.75,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0]",1,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv
547,551.0 to 551.875,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
548,552.0 to 552.875,5,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
549,553.0 to 553.5,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
550,554.0 to 554.75,12,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",7,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
551,555.25 to 555.75,16,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
552,556.0 to 556.875,10,"[0, 0, 0, 0, 2, 2, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
553,557.0 to 557.75,8,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
554,558.125 to 558.75,13,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
555,559.0 to 559.875,17,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
556,560.0 to 560.0,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
557,561.3333332999998 to 561.875,17,"[1, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
558,562.0 to 562.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
559,563.25 to 563.75,0,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
560,564.0 to 564.875,18,"[1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
561,565.0 to 565.875,3,"[0, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
562,566.0 to 566.875,6,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 2]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
563,567.125 to 567.7916667000002,4,"[1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0]",3,e-Minor,Piano Sonata K330 i C major.mid by Mozart.csv
564,568.0 to 568.625,14,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
565,569.0 to 569.875,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
566,570.25 to 570.75,12,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0]",9,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
567,571.0416667000002 to 571.875,9,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0]",4,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
568,572.0 to 572.875,7,"[1, 0, 2, 0, 1, 0, 2, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
569,573.0 to 573.75,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
570,574.125 to 574.6666667000002,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
571,575.0 to 575.9166667000002,6,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 2]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
572,576.0 to 576.875,15,"[1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 1]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
573,577.125 to 577.875,15,"[2, 0, 2, 0, 2, 1, 1, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
574,578.3333332999998 to 578.875,4,"[1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
575,579.0 to 579.875,8,"[2, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
576,580.0 to 580.875,10,"[0, 0, 1, 0, 2, 1, 0, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
577,581.0 to 581.875,9,"[2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
578,582.25 to 582.625,9,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",4,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
579,583.125 to 583.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
580,584.0 to 584.875,7,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 2, 0, 1]",9,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv
581,585.125 to 585.875,10,"[1, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
582,586.0 to 586.875,6,"[1, 0, 2, 0, 0, 1, 0, 2, 0, 1, 0, 2]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
583,587.0 to 587.875,6,"[1, 0, 2, 0, 0, 2, 0, 2, 0, 1, 0, 1]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
584,588.125 to 588.75,8,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
585,589.0 to 589.875,10,"[1, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
586,590.0 to 590.875,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
587,591.125 to 591.875,13,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
588,592.0833332999998 to 592.75,9,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
589,593.0 to 593.9583332999998,9,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
590,594.125 to 594.9166667000002,9,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
591,595.0 to 595.9583332999998,12,"[2, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
592,596.125 to 596.9166667000002,10,"[1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
593,597.0 to 597.9583332999998,17,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
594,598.2083332999998 to 598.875,13,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
595,599.0 to 599.875,9,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
596,600.0 to 600.75,9,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
597,601.0833332999998 to 601.9166667000002,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
598,602.0 to 602.5,15,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
599,603.0 to 603.875,8,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
600,604.125 to 604.75,19,"[1, 0, 1, 0, 0, 2, 0, 1, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
601,605.0 to 605.875,12,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
602,606.0 to 606.125,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
603,607.0 to 607.125,2,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
604,608.25 to 608.625,16,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",4,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv
605,609.0 to 609.875,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
606,610.0 to 610.875,19,"[1, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
607,611.3333332999998 to 611.75,16,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4,aMajor,Piano Sonata K330 i C major.mid by Mozart.csv
608,612.125 to 612.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",4,b-Major,Piano Sonata K330 i C major.mid by Mozart.csv
609,613.125 to 613.5,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",4,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv
610,614.0 to 614.5,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
611,615.375 to 615.625,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
612,616.25 to 616.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
613,617.0 to 617.5833332999998,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
614,618.25 to 618.375,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
615,619.125 to 619.625,4,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
616,620.0 to 620.875,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
617,621.25 to 621.6666667000002,16,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
618,622.125 to 622.625,14,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
619,623.5 to 623.5,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
620,624.375 to 624.875,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
621,625.3333332999998 to 625.375,16,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
622,626.2083332999998 to 626.9583332999998,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
623,627.125 to 627.875,16,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,eMajor,Piano Sonata K330 i C major.mid by Mozart.csv
624,628.0 to 628.875,13,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
625,629.25 to 629.7916667000002,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
626,630.125 to 630.875,1,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",1,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
627,631.375 to 631.375,3,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
628,632.125 to 632.5,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",6,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
629,633.25 to 633.875,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
630,634.0 to 634.875,13,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",0,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
631,635.3333332999998 to 635.75,10,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
632,636.125 to 636.625,14,"[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
633,637.5 to 637.5,14,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
634,638.375 to 638.375,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",1,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv
635,639.3333332999998 to 639.3333332999998,1,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
636,640.25 to 640.25,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
637,641.125 to 641.125,16,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",4,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv
638,642.125 to 642.875,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",4,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
639,643.0 to 643.875,2,"[1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv
640,644.0 to 644.875,4,"[1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
641,645.0 to 645.875,18,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
642,646.3333332999998 to 646.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
643,647.0 to 647.875,10,"[1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
644,648.0 to 648.875,19,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
645,649.0 to 649.75,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
646,650.0 to 650.875,17,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
647,651.0 to 651.875,19,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
648,652.0 to 652.875,17,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
649,653.375 to 653.875,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
650,654.0 to 654.6666667000002,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
