index,offsetRange,oldCentroidIndex,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
391,411.0 to 411.8333333,14,"[0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0]",b-Major,Piano Sonata K311 i D major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
392,412.0 to 412.8333333,12,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
393,413.0 to 413.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
394,414.0 to 414.75,11,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",e-Major,Piano Sonata K311 i D major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
395,415.0 to 415.875,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
396,416.0 to 416.875,11,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0]",b-Minor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
397,417.0 to 417.875,11,"[1, 0, 2, 0, 0, 0, 0, 2, 0, 1, 2, 0]",b-Minor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
398,418.0 to 418.8333333,19,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
399,419.0 to 419.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
400,420.0 to 420.875,19,"[0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
401,421.0 to 421.875,4,"[1, 0, 0, 0, 2, 1, 0, 1, 0, 1, 1, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
402,422.0 to 422.75,19,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 1, 1, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
403,423.0 to 423.83333330000005,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
404,424.0 to 424.75,19,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 1, 1, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
405,425.0 to 425.83333330000005,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
406,426.0 to 426.83333330000005,15,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj1-4tet,C-DEF,blue,3
407,427.0 to 427.75,18,"[2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
408,428.0 to 428.75,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
409,429.0 to 429.83333330000005,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
410,430.0 to 430.75,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj1-4tet,C-DEF,blue,3
411,431.0 to 431.83333330000005,18,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 2]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
412,432.0 to 432.83333330000005,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj1-4tet,C-DEF,blue,3
413,433.0 to 433.83333330000005,12,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
414,434.0 to 434.75,2,"[0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
415,435.0 to 435.75,10,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",aMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
416,436.0 to 436.75,10,"[0, 1, 2, 0, 1, 1, 0, 1, 0, 1, 0, 0]",fMinor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
417,437.0 to 437.83333330000005,2,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 1]",fMinor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
418,438.0 to 438.83333330000005,10,"[1, 0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
419,439.0 to 439.75,10,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
420,440.0 to 440.83333330000005,10,"[1, 0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
421,441.0 to 441.83333330000005,10,"[0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
422,442.0 to 442.75,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
423,443.0 to 443.75,12,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",aMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
424,444.0 to 444.75,2,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",aMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
425,445.0 to 445.875,5,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
426,446.0 to 446.83333330000005,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
427,447.0 to 447.83333330000005,4,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
428,448.0 to 448.83333330000005,12,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",cMinor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
429,449.0 to 449.75,11,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
430,450.0 to 450.75,11,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",aMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
431,451.0 to 451.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
432,452.0 to 452.83333330000005,13,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
433,453.0 to 453.75,10,"[0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 1]",fMinor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
434,454.0 to 454.875,2,"[0, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0]",b-Major,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
435,455.0 to 455.83333330000005,7,"[1, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,V7ofG,DF#AC,lime,18
436,456.0 to 456.75,3,"[1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
437,457.0 to 457.5,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
438,458.0 to 458.75,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
439,459.0 to 459.83333330000005,15,"[2, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj1-4tet,C-DEF,blue,3
440,460.0 to 460.83333330000005,3,"[1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
441,461.0 to 461.5,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
442,462.0 to 462.75,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
443,463.0 to 463.83333330000005,15,"[2, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj1-4tet,C-DEF,blue,3
444,464.0 to 464.75,6,"[0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
445,465.0 to 465.75,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,CmajTriad,CEG,blueviolet,5
446,466.0 to 466.75,6,"[0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
447,467.0 to 467.75,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,CmajTriad,CEG,blueviolet,5
448,468.0 to 468.5,6,"[0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 2]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
449,469.0 to 469.5,6,"[0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 2]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
450,470.125 to 470.75,6,"[0, 0, 2, 0, 0, 1, 0, 3, 0, 0, 0, 2]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
451,471.0 to 471.83333330000005,2,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",b-Major,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
452,472.0 to 472.625,1,"[1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
453,473.0 to 473.75,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
454,474.0 to 474.625,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
455,475.125 to 475.625,13,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
456,476.0 to 476.625,14,"[0, 0, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0]",aMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
457,477.0 to 477.5,19,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
458,478.0 to 478.625,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
459,479.0 to 479.625,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
460,480.0 to 480.625,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
461,481.0 to 481.625,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
462,482.0 to 482.625,4,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
463,483.0 to 483.83333330000005,9,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
464,484.0 to 484.5,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
465,485.0 to 485.75,4,"[1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
466,486.0 to 486.5,5,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
467,487.0 to 487.5,16,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K311 i D major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
468,488.0 to 488.625,1,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",e-Minor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
469,489.0 to 489.625,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
470,490.0 to 490.5,11,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",e-Major,Piano Sonata K311 i D major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
471,491.0 to 491.875,16,"[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",g#Major,Piano Sonata K311 i D major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
472,492.0 to 492.625,2,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",c#Major,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
473,493.0 to 493.875,10,"[0, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 0]",c#Major,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
474,494.0 to 494.625,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
475,495.0 to 495.625,5,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
476,496.0 to 496.625,16,"[1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",e-Minor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
477,497.0 to 497.625,11,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",b-Minor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
478,498.0 to 498.75,13,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",bMinor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
479,499.0 to 499.625,0,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
480,500.0 to 500.625,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
481,501.125 to 501.75,1,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",e-Minor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
482,502.0 to 502.625,3,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
483,503.125 to 503.625,14,"[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
484,504.0 to 504.875,8,"[2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
485,505.0 to 505.75,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
486,506.0 to 506.75,2,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
487,507.0 to 507.75,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
488,508.0 to 508.75,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
489,509.0 to 509.75,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
490,510.0 to 510.75,2,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
491,511.0 to 511.75,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
492,512.0 to 512.875,1,"[1, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
493,513.125 to 513.8333333,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
494,514.0 to 514.8333333,2,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
495,515.0 to 515.75,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
496,516.0 to 516.8333333,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
497,517.0 to 517.75,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
498,518.0 to 518.8333333,2,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
499,519.0 to 519.75,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
500,520.0 to 520.25,14,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
501,521.0 to 521.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
502,522.0 to 522.875,2,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
503,523.0 to 523.875,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
504,524.0 to 524.9166667,13,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
505,525.0 to 525.8333333,13,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
506,526.0 to 526.8333333,18,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
507,527.0 to 527.8333333,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
508,528.0 to 528.8333333,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
509,529.0 to 529.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
510,530.0 to 530.8333333,2,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
511,531.0 to 531.8333333,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
512,532.0 to 532.9166667,2,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 0]",fMinor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
513,533.0 to 533.875,19,"[0, 0, 2, 0, 1, 2, 0, 1, 0, 2, 0, 0]",fMinor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
514,534.0 to 534.8333333,8,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
515,535.0 to 535.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
516,536.0 to 536.75,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
517,537.0 to 537.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
518,538.0 to 538.75,2,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
519,539.0 to 539.875,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj1-4tet,C-DEF,blue,3
520,540.0 to 540.8333332999998,13,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",fMajor,Piano Sonata K311 i D major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
