index,offsetRange,oldCentroidIndex,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
523,550.0 to 550.5,16,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
524,551.0 to 551.5,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
525,552.0 to 552.5,9,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
526,553.0 to 553.5,1,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
527,554.0 to 554.5,9,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
528,555.0 to 555.5,7,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V7ofG,DF#AC,lime,18
529,556.0 to 556.5,1,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
530,557.0 to 557.5,9,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
531,558.0 to 558.0,14,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
532,559.0 to 559.0,14,"[0, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
533,560.0 to 560.0,9,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
534,561.0 to 561.875,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
535,562.0 to 562.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
536,563.0 to 563.875,16,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
537,564.0 to 564.875,9,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
538,565.0 to 565.875,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
539,566.0 to 566.875,18,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
540,567.0 to 567.875,14,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
541,568.0 to 568.875,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
542,569.0 to 569.75,12,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
543,570.0 to 570.75,5,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 2]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
544,571.0 to 571.75,18,"[1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
545,572.0 to 572.75,12,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
546,573.0 to 573.75,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
547,574.0 to 574.75,18,"[1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1]",dMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
548,575.0 to 575.75,14,"[0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
549,576.0 to 576.375,9,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
550,578.0 to 578.375,12,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",aMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
551,580.0 to 580.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
552,581.5 to 581.875,5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
553,582.0 to 582.0,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
554,584.0 to 584.0,14,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
555,585.5 to 585.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
556,586.0 to 586.0,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
557,588.0 to 588.0,14,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
558,589.5 to 589.75,2,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
559,590.0 to 590.0,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
560,592.0 to 592.375,6,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
561,594.0 to 594.0,3,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
562,596.0 to 596.0,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
563,597.5 to 597.75,8,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
564,598.0 to 598.0,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
565,600.0 to 600.0,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
566,601.5 to 601.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
567,602.0 to 602.0,5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
568,604.0 to 604.0,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
569,605.5 to 605.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
570,606.0 to 606.0,5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
571,608.0 to 608.375,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
572,609.75 to 609.75,16,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
573,610.0 to 610.0,3,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
574,611.375 to 611.375,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
575,612.0 to 612.0,14,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
576,613.5 to 613.75,2,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
577,614.0 to 614.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
578,616.0 to 616.875,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
579,617.0 to 617.875,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
580,618.0 to 618.5,16,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
581,619.0 to 619.875,16,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",aMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
582,620.0 to 620.875,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
583,621.0 to 621.5,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
584,622.0 to 622.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
585,623.0 to 623.625,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
586,624.0 to 624.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
587,625.0 to 625.5,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
588,626.0 to 626.5,4,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
589,627.0 to 627.5,4,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
590,628.0 to 628.875,2,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
591,629.0 to 629.875,19,"[0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
592,630.0 to 630.875,2,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
593,631.0 to 631.875,19,"[0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
594,632.0 to 632.5,0,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
595,633.0 to 633.875,19,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
596,634.0 to 634.875,17,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,CmajTriad,CEG,blueviolet,5
597,635.0 to 635.875,5,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
598,636.0 to 636.375,8,"[4, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",e-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
599,638.0 to 638.0,3,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
600,640.0 to 640.0,16,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
601,641.5 to 641.75,2,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
602,642.0 to 642.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
603,644.0 to 644.875,1,"[0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
604,645.0 to 645.5,3,"[0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
605,646.0 to 646.5,8,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
606,647.0 to 647.5,8,"[2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
607,648.0 to 648.5,3,"[0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
608,649.0 to 649.875,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
609,650.0 to 650.5,16,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
610,651.0 to 651.5,16,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
611,652.0 to 652.5,11,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",c#Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
612,653.0 to 653.875,11,"[0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",f#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
613,654.0 to 654.875,11,"[0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",f#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
614,655.0 to 655.875,11,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",f#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
615,656.0 to 656.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
616,657.0 to 657.875,19,"[1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0]",g#Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
617,658.0 to 658.5,19,"[1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0]",g#Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
618,659.0 to 659.5,8,"[2, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0]",g#Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
619,660.0 to 660.5,1,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",e-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
620,661.0 to 661.875,9,"[1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0]",g#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
621,662.0 to 662.875,9,"[1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0]",g#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
622,663.0 to 663.875,9,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
623,664.0 to 664.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
624,665.0 to 665.5,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
625,666.0 to 666.5,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
626,667.0 to 667.5,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
627,668.0 to 668.5,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
628,669.0 to 669.5,3,"[0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
629,670.0 to 670.5,9,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",c#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
630,671.0 to 671.5,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
631,672.0 to 672.5,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
632,673.0 to 673.875,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
633,674.0 to 674.875,8,"[3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
634,675.0 to 675.5,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
635,676.0 to 676.5,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
636,677.0 to 677.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
637,678.0 to 678.875,8,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
638,679.0 to 679.5,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj1-4tet,C-DEF,blue,3
639,680.0 to 680.875,19,"[0, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
640,681.0 to 681.875,10,"[0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
641,682.0 to 682.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
642,683.0 to 683.875,13,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
643,684.0 to 684.5,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
644,685.0 to 685.875,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
645,686.0 to 686.875,8,"[3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
646,687.0 to 687.875,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
647,688.0 to 688.5,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
648,689.0 to 689.875,4,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
649,690.0 to 690.875,8,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
650,691.0 to 691.875,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj1-4tet,C-DEF,blue,3
651,692.0 to 692.875,12,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
652,693.0 to 693.875,19,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
653,694.0 to 694.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
654,695.0 to 695.875,8,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
