index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
329,333.0 to 333.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
330,334.0 to 334.75,11,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0]",1,e-Major,Piano Sonata K279 i C major.mid by Mozart.csv
331,335.0 to 335.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",1,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
332,336.0 to 336.75,4,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
333,337.0 to 337.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
334,338.0 to 338.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
335,339.0 to 339.75,14,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",2,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
336,340.0 to 340.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
337,341.0 to 341.875,9,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
338,342.0 to 342.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
339,343.0 to 343.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
340,344.0 to 344.875,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
341,345.0 to 345.875,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
342,346.0 to 346.75,8,"[2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",3,e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv
343,347.0 to 347.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
344,348.0 to 348.75,4,"[1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
345,349.0 to 349.875,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
346,350.0 to 350.75,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
347,351.0 to 351.75,5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
348,352.0 to 352.875,7,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",4,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
349,353.0 to 353.875,7,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
350,354.0 to 354.75,3,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
351,355.0 to 355.75,18,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
352,356.0 to 356.75,3,"[0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0]",0,b-Minor,Piano Sonata K279 i C major.mid by Mozart.csv
353,357.0 to 357.75,2,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
354,358.0 to 358.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
355,359.0 to 359.75,16,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
356,360.0 to 360.75,3,"[0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0]",0,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
357,361.0 to 361.75,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
358,362.0 to 362.75,3,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
359,363.0 to 363.75,18,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
360,364.0 to 364.75,3,"[0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0]",0,b-Minor,Piano Sonata K279 i C major.mid by Mozart.csv
361,365.0 to 365.75,2,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
362,366.0 to 366.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
363,367.0 to 367.75,16,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
364,368.0 to 368.75,3,"[0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0]",0,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
365,369.0 to 369.75,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
366,370.0 to 370.75,3,"[0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
367,371.0 to 371.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
368,372.0 to 372.75,3,"[0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0]",0,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
369,373.0 to 373.75,17,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
370,374.0 to 374.75,3,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
371,375.0 to 375.75,0,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
372,376.0 to 376.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
373,377.0 to 377.75,1,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
374,378.0 to 378.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
375,379.0 to 379.75,2,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
376,380.0 to 380.75,8,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
377,381.0 to 381.75,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
378,382.0 to 382.75,14,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
379,383.0 to 383.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
380,384.0 to 384.0,19,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
381,385.0 to 385.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
382,386.0 to 386.875,14,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
383,387.0 to 387.875,2,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
384,388.0 to 388.75,8,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
385,389.0 to 389.75,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
386,390.0 to 390.75,14,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
387,391.0 to 391.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
388,392.0 to 392.0,19,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
389,393.0 to 393.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
390,394.0 to 394.875,14,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
391,395.0 to 395.875,2,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
392,396.0 to 396.75,18,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
393,397.0 to 397.875,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
394,398.0 to 398.75,11,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",7,e-Major,Piano Sonata K279 i C major.mid by Mozart.csv
395,399.0 to 399.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
396,400.0 to 400.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
397,401.0 to 401.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
398,402.0 to 402.75,9,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
399,403.0 to 403.75,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
400,404.0 to 404.875,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
401,405.0 to 405.875,9,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
402,406.0 to 406.75,11,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0]",7,e-Major,Piano Sonata K279 i C major.mid by Mozart.csv
403,407.0 to 407.75,11,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",7,f#Major,Piano Sonata K279 i C major.mid by Mozart.csv
404,408.0 to 408.875,14,"[0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv
405,409.0 to 409.875,10,"[0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
406,410.0 to 410.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv
407,411.0 to 411.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
408,412.0 to 412.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
409,413.0 to 413.75,3,"[1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0]",7,e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv
410,414.0 to 414.875,7,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
411,415.0 to 415.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
412,416.0 to 416.875,15,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
413,417.0 to 417.875,7,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",2,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
414,418.0 to 418.75,0,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",6,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
415,419.0 to 419.75,5,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
416,420.0 to 420.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
417,421.0 to 421.875,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
418,422.0 to 422.875,3,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
419,423.0 to 423.75,5,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
420,424.0 to 424.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
421,425.0 to 425.875,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
422,426.0 to 426.0,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
423,428.0 to 428.0,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
424,429.0 to 429.0,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
425,430.0 to 430.75,14,"[0, 2, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0]",5,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv
426,431.0 to 431.75,12,"[0, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv
427,432.0 to 432.75,9,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv
428,433.0 to 433.75,16,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",7,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv
429,434.0 to 434.75,9,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 2, 1, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv
430,435.0 to 435.875,9,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv
431,436.0 to 436.75,10,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
432,437.0 to 437.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
433,438.0 to 438.0,14,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
434,439.0 to 439.0,14,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
435,440.0 to 440.75,5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
436,441.0 to 441.75,6,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
437,442.0 to 442.75,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
438,443.0 to 443.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
439,444.0 to 444.75,3,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
440,445.0 to 445.875,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
441,446.0 to 446.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
442,447.0 to 447.875,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
443,448.0 to 448.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
444,449.0 to 449.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
445,450.0 to 450.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
446,451.0 to 451.75,17,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
447,452.0 to 452.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
448,453.0 to 453.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
449,454.0 to 454.75,4,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
450,455.0 to 455.75,13,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
451,456.0 to 456.75,2,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
452,457.0 to 457.875,13,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",4,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
453,458.0 to 458.75,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
454,459.0 to 459.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
455,460.0 to 460.75,9,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv
456,461.0 to 461.875,15,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
457,462.0 to 462.75,3,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
458,463.0 to 463.875,8,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
459,464.0 to 464.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
460,465.0 to 465.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
461,466.0 to 466.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
462,467.0 to 467.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
463,468.0 to 468.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
464,469.0 to 469.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
465,470.0 to 470.75,4,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
466,471.0 to 471.875,13,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
467,472.0 to 472.75,0,"[1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0]",6,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
468,473.0 to 473.875,13,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",4,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
469,474.0 to 474.75,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
470,475.0 to 475.875,9,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0]",8,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
471,476.0 to 476.75,2,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
472,477.0 to 477.75,2,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
473,478.0 to 478.75,3,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1]",0,gMinor,Piano Sonata K279 i C major.mid by Mozart.csv
474,479.0 to 479.75,14,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,gMinor,Piano Sonata K279 i C major.mid by Mozart.csv
475,480.0 to 480.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
476,481.0 to 481.75,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
477,482.0 to 482.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
478,483.0 to 483.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
479,484.0 to 484.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
480,485.0 to 485.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
481,486.0 to 486.875,4,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
482,487.0 to 487.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
483,488.0 to 488.875,10,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
484,489.0 to 489.875,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
485,490.0 to 490.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,gMinor,Piano Sonata K279 i C major.mid by Mozart.csv
486,491.0 to 491.875,19,"[1, 0, 1, 0, 0, 2, 0, 1, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
487,492.0 to 492.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
488,493.25 to 493.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
489,494.0 to 494.75,18,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
490,495.0 to 495.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
491,496.0 to 496.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
492,497.0 to 497.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
493,498.0 to 498.875,18,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
