index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
481,486.0 to 486.5,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,dMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
482,487.0 to 487.5,9,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
483,488.0 to 488.0,17,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
484,489.0 to 489.875,5,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",2,gMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
485,490.0 to 490.5,9,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
486,491.0 to 491.5,9,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
487,492.0 to 492.5,3,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",2,c#Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
488,493.0 to 493.75,17,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0]",3,fMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
489,494.0 to 494.5,6,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,b-Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
490,495.0 to 495.5,9,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
491,496.0 to 496.5,17,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
492,497.0 to 497.75,10,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
493,498.0 to 498.5,9,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
494,499.0 to 499.5,12,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
495,500.0 to 500.5,6,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
496,501.0 to 501.5,4,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
497,502.0 to 502.5,9,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
498,503.0 to 503.5,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",9,cMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
499,504.0 to 504.75,5,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
500,505.0 to 505.75,11,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",2,bMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
501,506.0 to 506.75,10,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0]",4,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
502,507.0 to 507.75,6,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,b-Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
503,508.0 to 508.0,13,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
504,509.0 to 509.75,13,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
505,510.0 to 510.5,9,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
506,511.0 to 511.5,12,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
507,512.0 to 512.5,2,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
508,513.0 to 513.0,18,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
509,514.5 to 514.5,18,"[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0]",2,c#Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
510,515.0 to 515.5,15,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
511,516.0 to 516.5,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,dMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
512,517.0 to 517.5,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
513,518.0 to 518.5,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,dMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
514,519.0 to 519.5,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
515,520.0 to 520.0,2,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
516,521.0 to 521.5,4,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1,dMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
517,522.0 to 522.5,9,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
518,523.0 to 523.5,9,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
519,524.0 to 524.5,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",3,dMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
520,525.0 to 525.75,17,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1]",3,aMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
521,526.0 to 526.75,18,"[0, 0, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0]",2,b-Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
522,527.0 to 527.75,8,"[1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
523,528.0 to 528.75,2,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",6,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
524,529.0 to 529.75,1,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 1]",7,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
525,530.0 to 530.75,9,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",2,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
526,531.0 to 531.75,15,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
527,532.0 to 532.75,2,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",3,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
528,533.0 to 533.75,18,"[0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1]",2,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
529,534.0 to 534.0,9,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
530,535.0 to 535.875,15,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
531,536.0 to 536.75,0,"[2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
532,537.0 to 537.75,16,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",4,dMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
533,538.0 to 538.75,9,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
534,539.0 to 539.75,9,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
535,540.0 to 540.75,19,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
536,541.0 to 541.75,5,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
537,542.0 to 542.75,19,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
538,543.0 to 543.75,5,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
539,544.0 to 544.75,15,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
540,545.0 to 545.75,6,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
541,546.0 to 546.75,10,"[0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
542,547.0 to 547.75,10,"[0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
543,548.0 to 548.75,19,"[0, 0, 3, 0, 0, 2, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
544,549.0 to 549.75,5,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2]",7,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
545,550.0 to 550.75,19,"[0, 0, 3, 0, 0, 2, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
546,551.0 to 551.75,5,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2]",7,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
547,552.0 to 552.75,15,"[2, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
548,553.0 to 553.75,6,"[1, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
549,554.0 to 554.75,10,"[0, 0, 0, 1, 1, 0, 2, 3, 0, 0, 0, 0]",4,e-Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
550,555.0 to 555.75,10,"[0, 0, 0, 1, 1, 0, 2, 3, 0, 0, 0, 0]",4,e-Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
551,556.0 to 556.5,17,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
552,557.0 to 557.5,17,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0]",2,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
553,558.0 to 558.5,5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2]",7,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
554,559.0 to 559.5,5,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2]",7,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
555,560.0 to 560.5,18,"[0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0]",2,c#Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
556,561.0 to 561.5,3,"[0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0]",2,c#Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
557,562.0 to 562.5,8,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]",9,aMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
558,563.0 to 563.5,8,"[0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0]",9,eMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
559,564.0 to 564.75,6,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,b-Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
560,565.0 to 565.75,6,"[0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0]",1,b-Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
561,566.0 to 566.0,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
562,567.0 to 567.0,5,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
563,568.0 to 568.5,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
564,569.0 to 569.5,15,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
565,570.0 to 570.5,14,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
566,571.0 to 571.5,17,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",4,e-Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
567,572.0 to 572.5,17,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",4,aMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
568,573.0 to 573.5,17,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]",4,aMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
569,574.0 to 574.5,6,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",2,fMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
570,575.0 to 575.5,6,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0]",1,b-Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
571,576.0 to 576.5,6,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1]",1,b-Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
572,577.0 to 577.5,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
573,578.0 to 578.5,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
574,579.0 to 579.5,8,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
575,580.0 to 580.5,8,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]",9,cMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
576,581.0 to 581.5,2,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
577,582.0 to 582.5,4,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
578,583.0 to 583.5,12,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
579,584.0 to 584.5,12,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1]",5,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
580,585.0 to 585.5,4,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",5,eMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
581,586.0 to 586.5,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",9,cMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
582,587.0 to 587.5,2,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",6,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
583,588.0 to 588.5,0,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
584,589.0 to 589.5,16,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
585,590.0 to 590.5,0,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
586,591.0 to 591.5,9,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
587,592.0 to 592.5,2,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",6,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
588,593.0 to 593.5,2,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
589,594.0 to 594.5,0,"[2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",6,g#Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
590,595.0 to 595.5,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",6,g#Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
591,596.0 to 596.5,0,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
592,597.0 to 597.5,0,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",6,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
593,598.0 to 598.5,2,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",6,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
594,599.0 to 599.5,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
595,600.0 to 600.5,10,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
596,601.0 to 601.5,8,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
597,602.0 to 602.5,2,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",6,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
598,603.0 to 603.5,18,"[0, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",2,fMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
599,604.0 to 604.75,10,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
600,605.0 to 605.75,0,"[2, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
601,606.0 to 606.875,6,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
602,607.0 to 607.875,15,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
603,608.0 to 608.75,0,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
604,609.0 to 609.75,5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
605,610.0 to 610.75,2,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",6,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
606,611.0 to 611.75,5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
607,612.0 to 612.75,2,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",6,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
608,613.0 to 613.75,5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
609,614.0 to 614.75,17,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0]",2,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
610,615.0 to 615.75,6,"[1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1,fMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
611,616.0 to 616.75,8,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
612,617.0 to 617.75,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",3,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
613,618.0 to 618.75,18,"[0, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",2,fMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
614,619.0 to 619.75,4,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",3,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
615,620.0 to 620.75,13,"[2, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
616,621.0 to 621.5,0,"[3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
617,622.0 to 622.5,6,"[0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 0]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
618,623.0 to 623.5,6,"[1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
619,624.0 to 624.75,0,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
620,625.0 to 625.75,5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
621,626.0 to 626.75,0,"[3, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",6,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
622,627.0 to 627.75,5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
623,628.0 to 628.75,2,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",6,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
624,629.0 to 629.75,5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",1,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
625,630.0 to 630.75,9,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",2,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
626,631.0 to 631.75,2,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",3,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
627,632.0 to 632.75,8,"[1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
628,633.0 to 633.75,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",3,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
629,634.0 to 634.75,18,"[0, 0, 0, 0, 1, 3, 0, 1, 0, 1, 0, 0]",2,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
630,635.0 to 635.75,4,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",3,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
631,636.0 to 636.75,13,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
632,637.0 to 637.75,8,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
633,638.0 to 638.75,13,"[2, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
634,639.0 to 639.75,13,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
635,640.0 to 640.875,5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,gMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
636,641.0 to 641.875,5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,gMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
637,642.0 to 642.875,5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,gMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
638,643.0 to 643.875,15,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
639,644.0 to 644.5,0,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
640,645.0 to 645.5,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",6,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
641,646.0 to 646.5,15,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
