index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
479,487.0 to 487.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
480,488.0 to 488.75,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",8,c#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
481,489.0 to 489.875,8,"[0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
482,490.0 to 490.875,8,"[0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
483,491.0 to 491.875,8,"[0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
484,492.0 to 492.75,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1]",3,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
485,493.0 to 493.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
486,494.0 to 494.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
487,495.0 to 495.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
488,496.0 to 496.75,8,"[0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
489,497.0 to 497.875,8,"[0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
490,498.0 to 498.875,8,"[0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
491,499.0 to 499.875,8,"[0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
492,500.0 to 500.0,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
493,501.0 to 501.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",2,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
494,502.0 to 502.0,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
495,503.0 to 503.875,8,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
496,504.0 to 504.0,9,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
497,505.0 to 505.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
498,506.0 to 506.0,4,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
499,507.0 to 507.875,4,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
500,508.0 to 508.5,9,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
501,509.0 to 509.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
502,510.0 to 510.5,4,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
503,511.0 to 511.875,4,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",8,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
504,512.0 to 512.0,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
505,513.0 to 513.875,2,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
506,514.0 to 514.875,2,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
507,515.0 to 515.75,12,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
508,516.0 to 516.0,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
509,517.0 to 517.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",2,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
510,518.0 to 518.0,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
511,519.0 to 519.875,8,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
512,520.0 to 520.0,9,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
513,521.0 to 521.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
514,522.0 to 522.0,4,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
515,523.0 to 523.875,4,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
516,524.0 to 524.5,9,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
517,525.0 to 525.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
518,526.0 to 526.5,4,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
519,527.0 to 527.875,4,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",8,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
520,528.0 to 528.875,2,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
521,529.0 to 529.75,17,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0]",3,aMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
522,530.0 to 530.0,6,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 0]",3,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
523,531.5 to 531.875,6,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
524,532.0 to 532.5,9,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
525,533.0 to 533.875,0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
526,534.0 to 534.5,12,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
527,535.0 to 535.875,4,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
528,536.0 to 536.875,2,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
529,537.0 to 537.75,17,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0]",3,aMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
530,538.0 to 538.0,6,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 0]",3,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
531,539.5 to 539.875,6,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
532,540.0 to 540.5,9,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
533,541.0 to 541.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
534,542.0 to 542.0,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
535,543.0 to 543.875,0,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
536,544.0 to 544.875,18,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",3,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
537,545.0 to 545.75,2,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
538,546.0 to 546.75,18,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
539,547.0 to 547.75,2,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
540,548.0 to 548.75,18,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
541,549.0 to 549.75,2,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
542,550.0 to 550.75,18,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",3,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
543,551.0 to 551.75,18,"[1, 0, 0, 0, 2, 3, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
544,552.0 to 552.75,6,"[0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 1, 0]",9,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
545,553.0 to 553.75,12,"[0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0]",7,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
546,554.0 to 554.875,6,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0]",9,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
547,555.0 to 555.75,12,"[2, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0]",7,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
548,556.0 to 556.75,0,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
549,557.0 to 557.75,14,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 3, 0]",1,e-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
550,558.0 to 558.875,14,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0]",1,e-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
551,559.0 to 559.875,14,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0]",1,e-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
552,560.0 to 560.75,3,"[0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0]",9,c#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
553,561.0 to 561.875,2,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
554,562.0 to 562.75,18,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
555,563.0 to 563.75,2,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
556,564.0 to 564.75,18,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
557,565.0 to 565.75,2,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
558,566.0 to 566.75,18,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",3,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
559,567.0 to 567.75,18,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
560,568.0 to 568.75,18,"[0, 0, 2, 0, 0, 3, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
561,569.0 to 569.75,18,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0]",9,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
562,570.0 to 570.875,6,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
563,571.0 to 571.75,17,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 2, 1, 0]",3,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
564,572.0 to 572.75,6,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",9,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
565,573.0 to 573.75,6,"[0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0]",7,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
566,574.0 to 574.75,12,"[0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0]",7,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
567,575.0 to 575.75,18,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0]",9,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
568,576.0 to 576.75,18,"[2, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0]",9,g#Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
569,577.0 to 577.75,3,"[1, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",9,g#Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
570,578.0 to 578.875,18,"[2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0]",0,g#Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
571,579.0 to 579.75,3,"[1, 0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0]",8,g#Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
572,580.0 to 580.75,18,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
573,581.0 to 581.75,0,"[2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",0,g#Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
574,582.0 to 582.75,0,"[2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",0,g#Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
575,583.0 to 583.75,3,"[1, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",9,g#Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
576,584.0 to 584.5,5,"[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
577,585.0 to 585.0,5,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
578,586.0 to 586.0,12,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
579,587.0 to 587.875,3,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",8,g#Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
580,588.0 to 588.5,6,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",9,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
581,589.0 to 589.0,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
582,590.0 to 590.0,12,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
583,591.0 to 591.875,3,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",8,g#Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
584,592.0 to 592.875,6,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",9,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
585,593.0 to 593.0,10,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
586,599.5 to 599.75,9,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
587,600.0 to 600.875,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
588,601.0 to 601.75,10,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
589,602.0 to 602.875,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
590,603.0 to 603.875,0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
591,604.0 to 604.75,6,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1]",7,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
592,605.0 to 605.75,18,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1]",9,c#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
593,606.0 to 606.875,6,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",8,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
594,607.0 to 607.75,6,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
595,608.0 to 608.75,19,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
596,609.0 to 609.75,19,"[1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
597,610.0 to 610.75,1,"[0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
598,611.0 to 611.75,1,"[0, 0, 1, 0, 0, 2, 0, 2, 0, 1, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
599,612.0 to 612.25,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
600,613.375 to 613.875,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",2,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
601,614.0 to 614.0,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
602,615.5 to 615.75,9,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
603,616.0 to 616.875,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
604,617.0 to 617.75,0,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
605,618.0 to 618.875,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
606,619.0 to 619.875,8,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
607,620.0 to 620.75,18,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
608,621.0 to 621.75,17,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",3,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
609,622.0 to 622.875,3,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",3,c#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
610,623.0 to 623.75,6,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
611,624.0 to 624.75,5,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
612,625.0 to 625.75,2,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",8,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
613,626.0 to 626.875,6,"[0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]",9,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
614,627.0 to 627.875,19,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
615,628.0 to 628.875,0,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
616,629.0 to 629.75,9,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
617,630.0 to 630.75,11,"[0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
618,631.0 to 631.75,10,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
619,632.0 to 632.75,10,"[0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
620,633.0 to 633.75,6,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
621,634.0 to 634.75,15,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",4,e-Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
622,635.0 to 635.75,19,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
623,636.0 to 636.875,0,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
624,637.0 to 637.75,0,"[2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
625,638.0 to 638.75,6,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
626,639.0 to 639.75,2,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
627,640.0 to 640.75,2,"[2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
628,641.0 to 641.75,16,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",3,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
629,642.0 to 642.75,2,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
630,643.0 to 643.75,13,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
631,644.0 to 644.875,18,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
632,645.0 to 645.75,2,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
633,646.0 to 646.0,18,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",9,c#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
634,647.5 to 647.75,17,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
635,648.0 to 648.875,2,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
636,649.0 to 649.75,2,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
637,650.0 to 650.875,2,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
638,651.0 to 651.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",8,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
639,652.0 to 652.375,14,"[0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0]",1,f#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
