index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
382,383.0 to 383.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
383,384.0 to 384.5,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
384,385.0 to 385.5,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
385,386.0 to 386.5,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
386,387.0 to 387.5,4,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
387,388.0 to 388.5,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3,b-Major,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
388,389.0 to 389.5,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1]",7,gMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
389,390.0 to 390.5,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
390,391.0 to 391.5,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
391,392.0 to 392.875,12,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,cMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
392,393.0 to 393.5,13,"[2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
393,394.0 to 394.5,14,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
394,395.0 to 395.5,14,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
395,396.0 to 396.875,9,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0]",1,dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
396,397.0 to 397.5,4,"[0, 0, 0, 1, 2, 0, 0, 2, 0, 2, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
397,398.0 to 398.5,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
398,399.0 to 399.5,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
399,400.0 to 400.875,19,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
400,401.0 to 401.5,15,"[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
401,402.0 to 402.75,19,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
402,403.0 to 403.75,3,"[0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
403,404.0 to 404.75,8,"[3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
404,405.0 to 405.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
405,406.0 to 406.0,9,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1,dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
406,407.0 to 407.5,18,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
407,408.0 to 408.0,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
408,409.0 to 409.75,19,"[0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
409,410.0 to 410.75,3,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
410,411.0 to 411.75,3,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
411,412.0 to 412.75,8,"[3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
412,413.0 to 413.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
413,414.0 to 414.0,9,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1,dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
414,415.0 to 415.5,18,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
415,416.0 to 416.0,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
416,417.0 to 417.75,19,"[0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
417,418.0 to 418.75,3,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
418,419.0 to 419.75,3,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
419,420.0 to 420.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
420,421.0 to 421.75,6,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13
421,422.0 to 422.75,17,"[3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
422,423.0 to 423.75,6,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13
423,424.0 to 424.0,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
424,425.0 to 425.0,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
425,426.0 to 426.0,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
