index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
384,388.0 to 388.75,8,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
385,389.0 to 389.75,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
386,390.0 to 390.75,14,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
387,391.0 to 391.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
388,392.0 to 392.0,19,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
389,393.0 to 393.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
390,394.0 to 394.875,14,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
391,395.0 to 395.875,2,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
392,396.0 to 396.75,18,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
393,397.0 to 397.875,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
394,398.0 to 398.75,11,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",7,e-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0
395,399.0 to 399.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
396,400.0 to 400.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
397,401.0 to 401.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
398,402.0 to 402.75,9,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
399,403.0 to 403.75,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
400,404.0 to 404.875,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
401,405.0 to 405.875,9,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
402,406.0 to 406.75,11,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0]",7,e-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0
403,407.0 to 407.75,11,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",7,f#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0
404,408.0 to 408.875,14,"[0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
405,409.0 to 409.875,10,"[0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
406,410.0 to 410.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
407,411.0 to 411.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
408,412.0 to 412.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
409,413.0 to 413.75,3,"[1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0]",7,e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
410,414.0 to 414.875,7,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18
411,415.0 to 415.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
412,416.0 to 416.875,15,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
413,417.0 to 417.875,7,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",2,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18
414,418.0 to 418.75,0,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",6,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15
415,419.0 to 419.75,5,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
416,420.0 to 420.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
417,421.0 to 421.875,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
418,422.0 to 422.875,3,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
419,423.0 to 423.75,5,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
420,424.0 to 424.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
421,425.0 to 425.875,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
422,426.0 to 426.0,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
423,428.0 to 428.0,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
424,429.0 to 429.0,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
425,430.0 to 430.75,14,"[0, 2, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0]",5,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
426,431.0 to 431.75,12,"[0, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
427,432.0 to 432.75,9,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
428,433.0 to 433.75,16,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",7,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
429,434.0 to 434.75,9,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 2, 1, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
430,435.0 to 435.875,9,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
431,436.0 to 436.75,10,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
432,437.0 to 437.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
433,438.0 to 438.0,14,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
434,439.0 to 439.0,14,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
435,440.0 to 440.75,5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
436,441.0 to 441.75,6,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13
437,442.0 to 442.75,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
438,443.0 to 443.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
439,444.0 to 444.75,3,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
440,445.0 to 445.875,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
441,446.0 to 446.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
442,447.0 to 447.875,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
443,448.0 to 448.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
444,449.0 to 449.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
445,450.0 to 450.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
446,451.0 to 451.75,17,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
447,452.0 to 452.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
448,453.0 to 453.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
449,454.0 to 454.75,4,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
450,455.0 to 455.75,13,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
451,456.0 to 456.75,2,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
452,457.0 to 457.875,13,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",4,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
453,458.0 to 458.75,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
454,459.0 to 459.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
455,460.0 to 460.75,9,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
456,461.0 to 461.875,15,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
457,462.0 to 462.75,3,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
458,463.0 to 463.875,8,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
459,464.0 to 464.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
460,465.0 to 465.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
461,466.0 to 466.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
462,467.0 to 467.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
463,468.0 to 468.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
464,469.0 to 469.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
465,470.0 to 470.75,4,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
466,471.0 to 471.875,13,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
467,472.0 to 472.75,0,"[1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0]",6,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15
468,473.0 to 473.875,13,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",4,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
469,474.0 to 474.75,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
470,475.0 to 475.875,9,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0]",8,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
471,476.0 to 476.75,2,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
472,477.0 to 477.75,2,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
473,478.0 to 478.75,3,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1]",0,gMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
474,479.0 to 479.75,14,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,gMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
475,480.0 to 480.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
476,481.0 to 481.75,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
477,482.0 to 482.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
478,483.0 to 483.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
479,484.0 to 484.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
480,485.0 to 485.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
481,486.0 to 486.875,4,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
482,487.0 to 487.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
483,488.0 to 488.875,10,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
484,489.0 to 489.875,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
485,490.0 to 490.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,gMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
486,491.0 to 491.875,19,"[1, 0, 1, 0, 0, 2, 0, 1, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
487,492.0 to 492.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
488,493.25 to 493.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
489,494.0 to 494.75,18,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
490,495.0 to 495.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
491,496.0 to 496.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
492,497.0 to 497.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
493,498.0 to 498.875,18,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
494,499.0 to 499.875,4,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",7,e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
495,500.0 to 500.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
496,501.0 to 501.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
497,502.0 to 502.875,2,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
498,503.0 to 503.5,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
499,504.0 to 504.75,9,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
500,505.0 to 505.5,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
501,506.0 to 506.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
502,507.0 to 507.5,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
503,508.0 to 508.625,13,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",4,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
504,509.0 to 509.625,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
505,510.0 to 510.625,2,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
506,511.0 to 511.625,13,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",4,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
507,512.0 to 512.75,17,"[2, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
508,513.0 to 513.75,10,"[1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
509,514.0 to 514.7916667,10,"[1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
510,515.0 to 515.7916667,10,"[0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 0]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
511,516.0 to 516.75,8,"[3, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
