index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
27,81.0 to 83.5,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",2,b-Minor,Piano Sonata K570 i Bb major.mid by Mozart.csv
28,84.0 to 86.875,"[1, 0, 2, 0, 1, 2, 0, 0, 0, 2, 0, 0]",3,fMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv
29,87.0 to 89.83333333,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
30,90.0 to 92.5,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 1]",8,cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
31,93.0 to 95.5,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",5,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
32,96.0 to 98.625,"[0, 0, 1, 0, 2, 0, 1, 2, 0, 0, 0, 2]",0,gMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv
33,99.0 to 101.5,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",2,aMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
34,102.0 to 104.875,"[1, 1, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0]",5,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
35,105.0 to 107.75,"[1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
36,108.0 to 110.75,"[1, 1, 2, 0, 1, 1, 1, 0, 0, 1, 0, 0]",5,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
37,111.0 to 113.75,"[1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
38,114.0 to 116.8333333,"[0, 0, 3, 0, 0, 0, 3, 0, 0, 3, 0, 0]",6,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
39,117.0 to 119.0,"[0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 0]",5,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
40,120.0 to 122.0,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",5,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
41,123.0 to 125.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
42,126.0 to 128.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
43,129.0 to 131.875,"[2, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 1]",6,cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
44,132.0 to 134.125,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0]",6,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
45,135.0 to 137.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",5,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
46,138.0 to 140.5,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
47,141.0 to 143.5,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 1]",6,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
48,144.0 to 146.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2]",0,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
49,147.0 to 149.5,"[1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0]",5,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
50,150.0 to 152.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2]",0,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
51,153.0 to 155.5,"[1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0]",5,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
52,156.0 to 158.625,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 2]",0,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
53,159.0 to 161.75,"[0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1]",1,eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
54,162.0 to 164.5,"[2, 1, 2, 0, 0, 0, 1, 1, 0, 2, 0, 1]",6,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
55,165.0 to 167.875,"[2, 0, 1, 0, 1, 0, 1, 1, 0, 2, 0, 2]",6,cMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv
56,168.0 to 170.75,"[1, 1, 1, 0, 1, 0, 0, 3, 0, 1, 0, 2]",4,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
57,171.0 to 173.75,"[1, 1, 2, 0, 2, 0, 1, 0, 0, 1, 0, 0]",1,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
58,174.0 to 176.75,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 3]",0,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
59,177.0 to 179.75,"[1, 1, 2, 0, 2, 0, 1, 0, 0, 1, 0, 0]",1,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
60,180.0 to 182.75,"[1, 1, 2, 0, 1, 1, 0, 1, 0, 1, 0, 2]",3,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
61,183.0 to 185.75,"[0, 0, 1, 1, 2, 1, 1, 0, 1, 0, 0, 1]",1,eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
62,186.0 to 188.875,"[2, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 2]",6,cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
63,189.0 to 191.875,"[3, 0, 2, 0, 1, 0, 1, 1, 0, 2, 0, 2]",6,cMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv
64,192.0 to 194.75,"[2, 0, 3, 0, 1, 0, 1, 2, 0, 1, 0, 4]",4,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
65,195.0 to 197.75,"[2, 1, 2, 0, 3, 0, 1, 2, 0, 2, 0, 1]",8,cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
66,198.0 to 200.75,"[0, 0, 4, 0, 0, 0, 0, 3, 0, 0, 0, 2]",4,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
67,201.0 to 203.875,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",6,dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
68,204.0 to 206.5,"[0, 0, 1, 0, 0, 1, 1, 3, 0, 0, 0, 1]",0,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
69,207.0 to 209.5,"[2, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
70,210.0 to 212.8333333,"[2, 0, 1, 0, 1, 0, 1, 2, 0, 2, 0, 2]",6,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
71,213.0 to 215.75,"[2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2]",6,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
72,216.0 to 218.5,"[0, 0, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1]",0,gMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv
73,219.0 to 221.5,"[2, 1, 3, 0, 3, 0, 1, 1, 0, 0, 1, 0]",1,cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
74,222.0 to 224.8333333,"[1, 0, 2, 0, 1, 0, 1, 3, 0, 1, 0, 2]",4,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
75,225.0 to 227.625,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2]",6,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
76,228.0 to 230.75,"[1, 0, 2, 0, 1, 0, 1, 3, 0, 1, 0, 2]",4,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
77,231.0 to 233.75,"[1, 0, 2, 0, 1, 0, 1, 3, 0, 1, 0, 2]",4,gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv
