index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
90,273.0 to 275.5,"[0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 2]",0,gMinor,Piano Sonata K332 i F major.mid by Mozart.csv
91,276.0 to 278.0,"[2, 0, 3, 0, 0, 0, 1, 0, 0, 2, 0, 2]",6,dMajor,Piano Sonata K332 i F major.mid by Mozart.csv
92,279.0 to 280.0,"[0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1]",0,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
93,285.0 to 287.6666667,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
94,288.0 to 290.6666667,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1]",6,dMajor,Piano Sonata K332 i F major.mid by Mozart.csv
95,291.0 to 293.75,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
96,294.0 to 296.6666667,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1]",6,dMajor,Piano Sonata K332 i F major.mid by Mozart.csv
97,297.0 to 299.0,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
98,300.0 to 302.0,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
99,303.0 to 305.6666667,"[1, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0]",6,dMajor,Piano Sonata K332 i F major.mid by Mozart.csv
100,306.0 to 308.5,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",0,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
101,309.0 to 311.0,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
102,312.0 to 314.6666667,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1]",6,dMajor,Piano Sonata K332 i F major.mid by Mozart.csv
103,315.0 to 317.75,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
104,318.0 to 320.6666667,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1]",6,dMajor,Piano Sonata K332 i F major.mid by Mozart.csv
105,321.0 to 323.0,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
106,324.0 to 326.0,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
107,327.0 to 329.0,"[1, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0]",6,dMajor,Piano Sonata K332 i F major.mid by Mozart.csv
108,330.0 to 332.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
109,333.0 to 335.875,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",6,dMajor,Piano Sonata K332 i F major.mid by Mozart.csv
110,336.0 to 338.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0]",8,b-Minor,Piano Sonata K332 i F major.mid by Mozart.csv
111,339.0 to 341.875,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",6,dMajor,Piano Sonata K332 i F major.mid by Mozart.csv
112,342.0 to 344.875,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0]",8,b-Minor,Piano Sonata K332 i F major.mid by Mozart.csv
113,345.0 to 347.875,"[0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0]",1,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
114,348.0 to 350.875,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0]",2,fMinor,Piano Sonata K332 i F major.mid by Mozart.csv
115,351.0 to 353.875,"[0, 3, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",3,aMajor,Piano Sonata K332 i F major.mid by Mozart.csv
116,354.0 to 356.875,"[0, 0, 4, 0, 0, 1, 0, 0, 0, 1, 0, 0]",6,fMinor,Piano Sonata K332 i F major.mid by Mozart.csv
117,357.0 to 359.875,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 3]",7,eMajor,Piano Sonata K332 i F major.mid by Mozart.csv
118,360.0 to 362.875,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
119,363.0 to 365.875,"[0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 1]",7,eMajor,Piano Sonata K332 i F major.mid by Mozart.csv
120,366.0 to 368.875,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
121,369.0 to 371.875,"[0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K332 i F major.mid by Mozart.csv
122,372.0 to 374.5,"[1, 0, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1]",7,eMajor,Piano Sonata K332 i F major.mid by Mozart.csv
123,375.0 to 377.5,"[1, 0, 1, 1, 1, 0, 0, 0, 2, 1, 0, 2]",7,eMajor,Piano Sonata K332 i F major.mid by Mozart.csv
124,378.0 to 380.5,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1]",7,eMajor,Piano Sonata K332 i F major.mid by Mozart.csv
125,381.0 to 381.0,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",3,eMajor,Piano Sonata K332 i F major.mid by Mozart.csv
126,384.0 to 386.5,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]",1,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
127,387.0 to 387.0,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,gMinor,Piano Sonata K332 i F major.mid by Mozart.csv
128,390.0 to 392.6666667,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
129,393.0 to 393.0,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",3,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
130,396.0 to 398.6666667,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",3,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
131,399.0 to 399.0,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",3,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
132,402.0 to 404.875,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
133,405.0 to 407.875,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0]",1,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
134,408.0 to 410.875,"[1, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K332 i F major.mid by Mozart.csv
135,411.0 to 413.5,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",2,fMajor,Piano Sonata K332 i F major.mid by Mozart.csv
136,414.0 to 416.0,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
137,417.0 to 419.5,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
138,420.0 to 422.6666667,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
139,423.0 to 425.875,"[1, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 1]",6,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
140,426.0 to 428.6666667,"[2, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0]",2,fMajor,Piano Sonata K332 i F major.mid by Mozart.csv
141,429.0 to 431.875,"[1, 0, 1, 0, 2, 1, 0, 1, 0, 2, 0, 0]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
142,432.0 to 434.0,"[0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 1]",3,b-Major,Piano Sonata K332 i F major.mid by Mozart.csv
143,435.0 to 437.75,"[2, 0, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0]",9,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
144,438.0 to 440.75,"[1, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
145,441.0 to 443.0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
146,444.0 to 446.0,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",3,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
147,447.0 to 449.75,"[2, 0, 2, 0, 2, 2, 0, 3, 0, 1, 0, 1]",9,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
148,450.0 to 452.75,"[1, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
149,453.0 to 455.0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
150,456.0 to 458.0,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1]",3,gMajor,Piano Sonata K332 i F major.mid by Mozart.csv
151,459.0 to 461.0,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",1,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
152,462.0 to 464.0,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",1,cMajor,Piano Sonata K332 i F major.mid by Mozart.csv
153,465.0 to 467.0,"[2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]",4,g#Major,Piano Sonata K332 i F major.mid by Mozart.csv
154,468.0 to 470.75,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
155,471.0 to 473.875,"[2, 0, 1, 0, 2, 0, 0, 0, 1, 2, 0, 1]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
156,474.125 to 476.75,"[1, 0, 2, 0, 1, 2, 0, 0, 2, 1, 0, 3]",7,eMajor,Piano Sonata K332 i F major.mid by Mozart.csv
157,477.0 to 479.75,"[1, 0, 2, 0, 1, 2, 0, 0, 2, 1, 0, 3]",7,eMajor,Piano Sonata K332 i F major.mid by Mozart.csv
158,480.0 to 482.75,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
159,483.0 to 485.5,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",4,cMinor,Piano Sonata K332 i F major.mid by Mozart.csv
