index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
165,330.0 to 331.5,"[1, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
166,332.0 to 333.5,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
167,334.0 to 335.5,"[1, 0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
168,336.0 to 337.5,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
169,338.0 to 339.5,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",6,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
170,340.0 to 341.75,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
171,342.0 to 343.75,"[1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
172,344.0 to 345.75,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
173,346.0 to 347.5,"[0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 2]",6,eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
174,348.0 to 349.5,"[2, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
175,350.0 to 351.875,"[1, 0, 1, 0, 1, 2, 0, 1, 0, 3, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
176,352.0 to 353.875,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 2]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
177,354.0 to 355.875,"[1, 0, 1, 0, 2, 2, 0, 1, 0, 1, 0, 1]",1,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
178,356.0 to 357.75,"[0, 0, 1, 0, 1, 2, 0, 2, 0, 1, 0, 1]",1,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
179,358.0 to 359.75,"[3, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
180,360.0 to 361.75,"[1, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
181,362.0 to 363.75,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",6,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
182,364.0 to 365.875,"[2, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
183,366.0 to 367.75,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 2]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
184,368.0 to 369.875,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1]",1,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
185,370.0 to 371.75,"[1, 0, 1, 0, 1, 2, 1, 1, 0, 2, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
186,372.0 to 373.75,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
187,374.0 to 375.75,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",3,e-Minor,Piano Sonata K279 iii C major.mid by Mozart.csv
188,376.0 to 377.75,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
189,378.0 to 379.0,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
190,381.5 to 381.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
191,382.0 to 383.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
192,384.0 to 385.5,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",5,dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
193,386.0 to 387.5,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",3,gMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
194,388.0 to 389.5,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
195,390.0 to 391.5,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
196,392.0 to 393.5,"[2, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 2]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
197,394.0 to 395.5,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
198,396.0 to 397.5,"[1, 0, 0, 1, 2, 0, 1, 2, 0, 2, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
199,398.0 to 399.5,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
200,400.0 to 401.5,"[2, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
201,402.0 to 403.75,"[0, 0, 1, 0, 1, 3, 0, 3, 0, 1, 0, 1]",1,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
202,404.0 to 405.75,"[3, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
203,406.0 to 407.5,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",6,dMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
204,408.0 to 409.75,"[0, 1, 2, 0, 1, 3, 0, 0, 0, 1, 0, 0]",1,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
205,410.0 to 411.75,"[2, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 1]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
206,412.0 to 413.75,"[3, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
207,414.0 to 415.5,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",6,dMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
208,416.0 to 417.75,"[0, 1, 2, 0, 1, 3, 0, 0, 0, 1, 0, 0]",1,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
209,418.0 to 419.75,"[2, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 1]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
210,420.0 to 421.75,"[2, 0, 2, 0, 1, 1, 0, 3, 0, 0, 0, 1]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
211,422.0 to 423.75,"[3, 0, 2, 0, 2, 1, 0, 3, 0, 0, 0, 1]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
212,424.0 to 425.0,"[2, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
213,426.0 to 426.0,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
