offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set
18.0,<music21.chord.Chord B3>,[0],[11],[11],59,59,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.8995270806234159,['B3'],16.0 to 19.75,"[0, 1, 2, 4, 7, 11]","['B3', 'B4', 'C#5', 'C4', 'C5', 'D4', 'D5', 'E4', 'E5', 'G4']"
18.125,<music21.chord.Chord C#5 B3>,"[0, 2]","[11, 1]","[11, 1]",73,59,Piano Sonata K279 i C major.mid,Mozart,0,major,"[11, 1]_11",0.8995270806234159,"['C#5', 'B3']",16.0 to 19.75,"[0, 1, 2, 4, 7, 11]","['B3', 'B4', 'C#5', 'C4', 'C5', 'D4', 'D5', 'E4', 'E5', 'G4']"
18.25,<music21.chord.Chord G4 C#5>,"[0, 6]","[1, 7]","[1, 7]",73,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[1, 7]_7",0.8995270806234159,"['G4', 'C#5']",16.0 to 19.75,"[0, 1, 2, 4, 7, 11]","['B3', 'B4', 'C#5', 'C4', 'C5', 'D4', 'D5', 'E4', 'E5', 'G4']"
18.5,<music21.chord.Chord D4 C#5>,"[0, 1]","[1, 2]","[1, 2]",73,62,Piano Sonata K279 i C major.mid,Mozart,0,major,"[1, 2]_2",0.8995270806234159,"['D4', 'C#5']",16.0 to 19.75,"[0, 1, 2, 4, 7, 11]","['B3', 'B4', 'C#5', 'C4', 'C5', 'D4', 'D5', 'E4', 'E5', 'G4']"
18.75,<music21.chord.Chord G4 C#5>,"[0, 6]","[1, 7]","[1, 7]",73,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[1, 7]_7",0.8995270806234159,"['G4', 'C#5']",16.0 to 19.75,"[0, 1, 2, 4, 7, 11]","['B3', 'B4', 'C#5', 'C4', 'C5', 'D4', 'D5', 'E4', 'E5', 'G4']"
19.0,<music21.chord.Chord B3>,[0],[11],[11],59,59,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.8995270806234159,['B3'],16.0 to 19.75,"[0, 1, 2, 4, 7, 11]","['B3', 'B4', 'C#5', 'C4', 'C5', 'D4', 'D5', 'E4', 'E5', 'G4']"
19.125,<music21.chord.Chord D5 B3>,"[0, 3]","[11, 2]","[11, 2]",74,59,Piano Sonata K279 i C major.mid,Mozart,0,major,"[11, 2]_11",0.8732616861989333,"['D5', 'B3']",16.0 to 19.75,"[0, 1, 2, 4, 7, 11]","['B3', 'B4', 'C#5', 'C4', 'C5', 'D4', 'D5', 'E4', 'E5', 'G4']"
19.25,<music21.chord.Chord G4 D5>,"[0, 5]","[2, 7]","[2, 7]",74,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 7]_7",0.8732616861989333,"['G4', 'D5']",16.0 to 19.75,"[0, 1, 2, 4, 7, 11]","['B3', 'B4', 'C#5', 'C4', 'C5', 'D4', 'D5', 'E4', 'E5', 'G4']"
19.5,<music21.chord.Chord D4>,[0],[2],[2],62,62,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.8732616861989333,['D4'],16.0 to 19.75,"[0, 1, 2, 4, 7, 11]","['B3', 'B4', 'C#5', 'C4', 'C5', 'D4', 'D5', 'E4', 'E5', 'G4']"
19.75,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.8732616861989333,['G4'],16.0 to 19.75,"[0, 1, 2, 4, 7, 11]","['B3', 'B4', 'C#5', 'C4', 'C5', 'D4', 'D5', 'E4', 'E5', 'G4']"
20.0,<music21.chord.Chord B3>,[0],[11],[11],59,59,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.8732616861989333,['B3'],20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
20.25,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.8251959039350124,['G4'],20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
20.5,<music21.chord.Chord E5 D4>,"[0, 2]","[2, 4]","[2, 4]",76,62,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 4]_2",0.8251959039350124,"['E5', 'D4']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
20.625,<music21.chord.Chord D5 D4>,[0],[2],[2],74,62,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.8251959039350124,"['D5', 'D4']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
20.75,<music21.chord.Chord G4 D5>,"[0, 5]","[2, 7]","[2, 7]",74,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 7]_7",0.8251959039350124,"['G4', 'D5']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
20.875,<music21.chord.Chord C#5 G4>,"[0, 6]","[1, 7]","[1, 7]",73,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[1, 7]_7",0.8251959039350124,"['C#5', 'G4']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
21.0,<music21.chord.Chord C#5 B3>,"[0, 2]","[11, 1]","[11, 1]",73,59,Piano Sonata K279 i C major.mid,Mozart,0,major,"[11, 1]_11",0.8251959039350124,"['C#5', 'B3']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
21.125,<music21.chord.Chord D5 B3>,"[0, 3]","[11, 2]","[11, 2]",74,59,Piano Sonata K279 i C major.mid,Mozart,0,major,"[11, 2]_11",0.8216943448527047,"['D5', 'B3']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
21.25,<music21.chord.Chord G4 D5>,"[0, 5]","[2, 7]","[2, 7]",74,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 7]_7",0.8216943448527047,"['G4', 'D5']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
21.5,<music21.chord.Chord D4>,[0],[2],[2],62,62,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.8216943448527047,['D4'],20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
21.625,<music21.chord.Chord F5 D4>,"[0, 3]","[2, 5]","[2, 5]",77,62,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 5]_2",0.8216943448527047,"['F5', 'D4']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
21.75,<music21.chord.Chord G4 F5>,"[0, 2]","[5, 7]","[5, 7]",77,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[5, 7]_7",0.8216943448527047,"['G4', 'F5']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
22.0,<music21.chord.Chord C4>,[0],[0],[0],60,60,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.8216943448527047,['C4'],20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
22.125,<music21.chord.Chord E-5 C4>,"[0, 3]","[0, 3]","[0, 3]",75,60,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 3]_0",0.8216943448527047,"['E-5', 'C4']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
22.25,<music21.chord.Chord G4 E-5>,"[0, 4]","[3, 7]","[3, 7]",75,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[3, 7]_7",0.8216943448527047,"['G4', 'E-5']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
22.5,<music21.chord.Chord E4 E-5>,"[0, 1]","[3, 4]","[3, 4]",75,64,Piano Sonata K279 i C major.mid,Mozart,0,major,"[3, 4]_4",0.8216943448527047,"['E4', 'E-5']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
22.75,<music21.chord.Chord G4 E-5>,"[0, 4]","[3, 7]","[3, 7]",75,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[3, 7]_7",0.8216943448527047,"['G4', 'E-5']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
23.0,<music21.chord.Chord C4>,[0],[0],[0],60,60,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.8216943448527047,['C4'],20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
23.125,<music21.chord.Chord E5 C4>,"[0, 4]","[0, 4]","[0, 4]",76,60,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 4]_0",0.8216943448527047,"['E5', 'C4']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
23.25,<music21.chord.Chord G4 E5>,"[0, 3]","[4, 7]","[4, 7]",76,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[4, 7]_7",0.8216943448527047,"['G4', 'E5']",20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
23.5,<music21.chord.Chord E4>,[0],[4],[4],64,64,Piano Sonata K279 i C major.mid,Mozart,0,major,[4]_4,0.8216943448527047,['E4'],20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
23.75,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.8216943448527047,['G4'],20.0 to 23.75,"[0, 1, 2, 3, 4, 5, 7, 11]","['B3', 'C#5', 'C4', 'D4', 'D5', 'E-5', 'E4', 'E5', 'F5', 'G4']"
24.0,<music21.chord.Chord C4>,[0],[0],[0],60,60,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.8216943448527047,['C4'],24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
24.25,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.8216943448527047,['G4'],24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
24.5,<music21.chord.Chord G5 E4>,"[0, 3]","[4, 7]","[4, 7]",79,64,Piano Sonata K279 i C major.mid,Mozart,0,major,"[4, 7]_4",0.8216943448527047,"['G5', 'E4']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
24.625,<music21.chord.Chord F#5 E4>,"[0, 2]","[4, 6]","[4, 6]",78,64,Piano Sonata K279 i C major.mid,Mozart,0,major,"[4, 6]_4",0.8216943448527047,"['F#5', 'E4']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
24.75,<music21.chord.Chord G4 G5>,[0],[7],[7],79,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.8216943448527047,"['G4', 'G5']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
24.875,<music21.chord.Chord A5 G4>,"[0, 2]","[7, 9]","[7, 9]",81,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[7, 9]_7",0.8216943448527047,"['A5', 'G4']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
25.0,<music21.chord.Chord C6 C4>,[0],[0],[0],84,60,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.8216943448527047,"['C6', 'C4']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
25.25,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]","[7, 0]",84,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[7, 0]_7",0.8216943448527047,"['G4', 'C6']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
25.375,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.8216943448527047,['G4'],24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
25.5,<music21.chord.Chord B-5 E4>,"[0, 6]","[4, 10]","[4, 10]",82,64,Piano Sonata K279 i C major.mid,Mozart,0,major,"[4, 10]_4",0.8216943448527047,"['B-5', 'E4']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
25.75,<music21.chord.Chord G4 B-5>,"[0, 3]","[7, 10]","[7, 10]",82,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[7, 10]_7",0.8216943448527047,"['G4', 'B-5']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
25.875,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.8216943448527047,['G4'],24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
26.0,<music21.chord.Chord G#5 C4>,"[0, 4]","[8, 0]","[8, 0]",80,60,Piano Sonata K279 i C major.mid,Mozart,0,major,"[8, 0]_0",0.8216943448527047,"['G#5', 'C4']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
26.25,<music21.chord.Chord A4 G#5>,"[0, 1]","[8, 9]","[8, 9]",80,69,Piano Sonata K279 i C major.mid,Mozart,0,major,"[8, 9]_9",0.8216943448527047,"['A4', 'G#5']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
26.5,<music21.chord.Chord F4 G#5>,"[0, 3]","[5, 8]","[5, 8]",80,65,Piano Sonata K279 i C major.mid,Mozart,0,major,"[5, 8]_5",0.8216943448527047,"['F4', 'G#5']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
26.75,<music21.chord.Chord A4>,[0],[9],[9],69,69,Piano Sonata K279 i C major.mid,Mozart,0,major,[9]_9,0.8216943448527047,['A4'],24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
27.0,<music21.chord.Chord A5 C4>,"[0, 3]","[9, 0]","[9, 0]",81,60,Piano Sonata K279 i C major.mid,Mozart,0,major,"[9, 0]_0",0.8216943448527047,"['A5', 'C4']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
27.25,<music21.chord.Chord A4 A5>,[0],[9],[9],81,69,Piano Sonata K279 i C major.mid,Mozart,0,major,[9]_9,0.8216943448527047,"['A4', 'A5']",24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
27.375,<music21.chord.Chord A4>,[0],[9],[9],69,69,Piano Sonata K279 i C major.mid,Mozart,0,major,[9]_9,0.8216943448527047,['A4'],24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
27.5,<music21.chord.Chord F4>,[0],[5],[5],65,65,Piano Sonata K279 i C major.mid,Mozart,0,major,[5]_5,0.8216943448527047,['F4'],24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
27.75,<music21.chord.Chord A4>,[0],[9],[9],69,69,Piano Sonata K279 i C major.mid,Mozart,0,major,[9]_9,0.8216943448527047,['A4'],24.0 to 27.75,"[0, 4, 5, 6, 7, 8, 9, 10]","['A4', 'A5', 'B-5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'G#5', 'G4', 'G5']"
28.0,<music21.chord.Chord C6 C4>,[0],[0],[0],84,60,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.8216943448527047,"['C6', 'C4']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
28.25,<music21.chord.Chord A4 C6>,"[0, 3]","[9, 0]","[9, 0]",84,69,Piano Sonata K279 i C major.mid,Mozart,0,major,"[9, 0]_9",0.8590909062632912,"['A4', 'C6']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
28.5,<music21.chord.Chord F4 C6>,"[0, 5]","[0, 5]","[0, 5]",84,65,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 5]_5",0.8590909062632912,"['F4', 'C6']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
28.75,<music21.chord.Chord A4>,[0],[9],[9],69,69,Piano Sonata K279 i C major.mid,Mozart,0,major,[9]_9,0.8590909062632912,['A4'],28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
29.0,<music21.chord.Chord B5 C4>,"[0, 1]","[11, 0]","[11, 0]",83,60,Piano Sonata K279 i C major.mid,Mozart,0,major,"[11, 0]_0",0.8590909062632912,"['B5', 'C4']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
29.25,<music21.chord.Chord A5 A4>,[0],[9],[9],81,69,Piano Sonata K279 i C major.mid,Mozart,0,major,[9]_9,0.8590909062632912,"['A5', 'A4']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
29.5,<music21.chord.Chord G5 F4>,"[0, 2]","[5, 7]","[5, 7]",79,65,Piano Sonata K279 i C major.mid,Mozart,0,major,"[5, 7]_5",0.8590909062632912,"['G5', 'F4']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
29.75,<music21.chord.Chord F5 A4>,"[0, 4]","[5, 9]","[5, 9]",77,69,Piano Sonata K279 i C major.mid,Mozart,0,major,"[5, 9]_9",0.8590909062632912,"['F5', 'A4']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
30.0,<music21.chord.Chord F#5 C4>,"[0, 6]","[0, 6]","[0, 6]",78,60,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 6]_0",0.8590909062632912,"['F#5', 'C4']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
30.25,<music21.chord.Chord G4 F#5>,"[0, 1]","[6, 7]","[6, 7]",78,67,Piano Sonata K279 i C major.mid,Mozart,0,major,"[6, 7]_7",0.9129269803345867,"['G4', 'F#5']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
30.5,<music21.chord.Chord E4 F#5>,"[0, 2]","[4, 6]","[4, 6]",78,64,Piano Sonata K279 i C major.mid,Mozart,0,major,"[4, 6]_4",0.9129269803345867,"['E4', 'F#5']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
30.75,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9129269803345867,['G4'],28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
31.0,<music21.chord.Chord G5 C4>,"[0, 5]","[7, 0]","[7, 0]",79,60,Piano Sonata K279 i C major.mid,Mozart,0,major,"[7, 0]_0",0.9129269803345867,"['G5', 'C4']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
31.25,<music21.chord.Chord G4 G5>,[0],[7],[7],79,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9129269803345867,"['G4', 'G5']",28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
31.375,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9129269803345867,['G4'],28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
31.5,<music21.chord.Chord E4>,[0],[4],[4],64,64,Piano Sonata K279 i C major.mid,Mozart,0,major,[4]_4,0.9129269803345867,['E4'],28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
31.75,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9129269803345867,['G4'],28.0 to 31.75,"[0, 4, 5, 6, 7, 9, 11]","['A4', 'A5', 'B5', 'C4', 'C6', 'E4', 'F#5', 'F4', 'F5', 'G4', 'G5']"
32.0,<music21.chord.Chord E3>,[0],[4],[4],52,52,Piano Sonata K279 i C major.mid,Mozart,0,major,[4]_4,0.9129269803345867,['E3'],32.0 to 35.75,"[0, 4, 5, 7, 9]","['A3', 'A4', 'A5', 'C4', 'C5', 'E3', 'E4', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4', 'G5']"
32.25,<music21.chord.Chord G3>,[0],[7],[7],55,55,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9129269803345867,['G3'],32.0 to 35.75,"[0, 4, 5, 7, 9]","['A3', 'A4', 'A5', 'C4', 'C5', 'E3', 'E4', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4', 'G5']"
32.5,<music21.chord.Chord C4>,[0],[0],[0],60,60,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.9129269803345867,['C4'],32.0 to 35.75,"[0, 4, 5, 7, 9]","['A3', 'A4', 'A5', 'C4', 'C5', 'E3', 'E4', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4', 'G5']"
32.75,<music21.chord.Chord E4>,[0],[4],[4],64,64,Piano Sonata K279 i C major.mid,Mozart,0,major,[4]_4,0.9129269803345867,['E4'],32.0 to 35.75,"[0, 4, 5, 7, 9]","['A3', 'A4', 'A5', 'C4', 'C5', 'E3', 'E4', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4', 'G5']"
33.0,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9129269803345867,['G4'],32.0 to 35.75,"[0, 4, 5, 7, 9]","['A3', 'A4', 'A5', 'C4', 'C5', 'E3', 'E4', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4', 'G5']"
33.25,<music21.chord.Chord C5>,[0],[0],[0],72,72,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.9129269803345867,['C5'],32.0 to 35.75,"[0, 4, 5, 7, 9]","['A3', 'A4', 'A5', 'C4', 'C5', 'E3', 'E4', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4', 'G5']"
