index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
88,91.75 to 91.75,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
89,92.0 to 92.875,"[1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,b-Major,Piano Sonata K309 ii F major.mid by Mozart.csv
90,93.0 to 93.875,"[0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0]",7,fMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
91,94.0 to 94.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
92,95.0 to 95.75,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
93,96.0 to 96.0,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",2,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
94,97.0 to 97.5,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
95,98.0 to 98.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",3,dMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
96,99.0 to 99.75,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 2]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
97,100.0 to 100.6666667,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
98,101.0 to 101.8333333,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
99,102.0 to 102.6666667,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
100,103.0 to 103.5,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
101,104.0 to 104.8333333,"[2, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
102,105.0 to 105.8333333,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
103,106.0 to 106.8333333,"[1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
104,107.0 to 107.8333333,"[1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0]",2,dMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
105,108.0 to 108.6666667,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0]",9,e-Major,Piano Sonata K309 ii F major.mid by Mozart.csv
106,109.0 to 109.5,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",9,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
107,110.0 to 110.8333333,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 3]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
108,111.0 to 111.875,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",9,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
109,112.0 to 112.8333333,"[1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0]",9,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
110,113.0 to 113.8333333,"[0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
111,114.0 to 114.8333333,"[1, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
112,115.0 to 115.8333333,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
