index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
483,489.0 to 489.875,"[1, 0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 2]",2,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
484,490.0 to 490.0,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
485,491.5 to 491.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
486,492.0 to 492.75,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
487,493.0 to 493.83333330000005,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
488,494.0 to 494.875,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
489,495.0 to 495.83333330000005,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",5,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
490,496.0 to 496.75,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 1, 0]",9,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
491,497.0 to 497.83333330000005,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
492,498.0 to 498.875,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
493,499.0 to 499.83333330000005,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",9,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
494,500.0 to 500.75,"[1, 0, 1, 0, 1, 2, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
495,501.0 to 501.83333330000005,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
496,502.0 to 502.75,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",5,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
497,503.0 to 503.75,"[0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
498,504.0 to 504.83333330000005,"[2, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
499,505.0 to 505.83333330000005,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
500,506.0 to 506.0,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
