index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
323,329.0 to 329.875,"[1, 0, 2, 0, 1, 3, 0, 0, 0, 1, 0, 1]",0,fMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
324,330.0 to 330.5,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
325,331.0 to 331.75,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
326,332.0 to 332.75,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
327,333.0 to 333.6666667,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
328,334.0 to 334.5,"[0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0]",8,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
329,335.0 to 335.875,"[2, 0, 1, 1, 1, 1, 1, 0, 0, 2, 0, 1]",2,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
330,336.0 to 336.5,"[0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
331,337.0 to 337.875,"[0, 0, 1, 0, 2, 1, 0, 3, 1, 1, 0, 1]",3,gMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
332,338.0 to 338.875,"[1, 0, 2, 0, 1, 2, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
333,339.0 to 339.875,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",5,cMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
334,340.0 to 340.875,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",3,gMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
335,341.0 to 341.875,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",8,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
336,342.0 to 342.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",9,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
337,343.0 to 343.625,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",3,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
338,344.0 to 344.5,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
339,345.0 to 345.875,"[1, 0, 1, 0, 2, 3, 0, 1, 1, 1, 0, 1]",0,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
340,346.0 to 346.875,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
341,347.0 to 347.5,"[0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0]",8,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
342,348.0 to 348.875,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1]",3,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
343,349.0 to 349.875,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
344,350.0 to 350.875,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",9,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
345,351.0 to 351.6666667,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
346,352.0 to 352.5,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",8,f#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
347,353.0 to 353.5,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",8,f#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
348,354.0 to 354.875,"[0, 0, 1, 0, 1, 2, 0, 1, 1, 1, 0, 1]",0,fMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
349,355.0 to 355.875,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
350,356.0 to 356.5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,gMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
351,357.0 to 357.875,"[3, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
352,358.0 to 358.875,"[3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
353,359.0 to 359.875,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
354,360.0 to 360.875,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
355,361.0 to 361.875,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
356,362.0 to 362.875,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
357,363.0 to 363.0,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
358,364.0 to 364.5,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
