index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
105,110.0 to 110.8333333,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",9,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv
106,111.0 to 111.75,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
107,112.0 to 112.8333333,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
108,113.0 to 113.625,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
109,114.0 to 114.75,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",9,f#Major,Piano Sonata K284 i D major.mid by Mozart.csv
110,115.0 to 115.75,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",9,dMinor,Piano Sonata K284 i D major.mid by Mozart.csv
111,116.0 to 116.75,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",7,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv
112,117.0 to 117.75,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",1,cMinor,Piano Sonata K284 i D major.mid by Mozart.csv
113,118.0 to 118.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
114,119.0 to 119.75,"[1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
115,120.0 to 120.75,"[2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2]",7,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv
116,121.0 to 121.75,"[2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2]",7,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv
117,122.0 to 122.75,"[3, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",3,cMinor,Piano Sonata K284 i D major.mid by Mozart.csv
118,123.0 to 123.75,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
119,124.0 to 124.75,"[0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1]",4,b-Minor,Piano Sonata K284 i D major.mid by Mozart.csv
120,125.0 to 125.75,"[0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1]",4,b-Minor,Piano Sonata K284 i D major.mid by Mozart.csv
121,126.0 to 126.875,"[0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
122,127.0 to 127.75,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
123,128.0 to 128.75,"[1, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 1]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
124,129.0 to 129.75,"[1, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 1]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
125,130.0 to 130.875,"[1, 0, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
126,131.0 to 131.75,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
127,132.0 to 132.8333333,"[0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0]",2,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv
128,133.0 to 133.75,"[0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0]",2,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv
129,134.0 to 134.75,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0]",1,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv
130,135.0 to 135.75,"[0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0]",2,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv
131,136.0 to 136.625,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
132,137.0 to 137.5,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
133,138.0 to 138.75,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",4,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv
134,139.0 to 139.75,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,cMinor,Piano Sonata K284 i D major.mid by Mozart.csv
135,140.0 to 140.75,"[1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
136,141.0 to 141.75,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
137,142.0 to 142.875,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
138,143.0 to 143.875,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
139,144.0 to 144.75,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",4,b-Minor,Piano Sonata K284 i D major.mid by Mozart.csv
140,145.0 to 145.5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
141,146.0 to 146.75,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
142,147.0 to 147.875,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",9,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
