index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
134,536.0 to 539.75,"[2, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
135,540.0 to 543.75,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 2]",8,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
136,544.0 to 547.75,"[2, 0, 2, 1, 2, 1, 1, 2, 0, 0, 0, 1]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
137,548.0 to 551.75,"[0, 0, 3, 0, 0, 3, 0, 1, 0, 0, 0, 3]",8,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
138,552.0 to 555.75,"[3, 0, 3, 1, 3, 2, 2, 3, 0, 0, 0, 1]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
139,556.0 to 559.5,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 2]",1,gMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
140,560.0 to 563.5,"[0, 0, 0, 0, 2, 2, 1, 0, 1, 1, 0, 0]",2,c#Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
141,564.0 to 567.0,"[1, 0, 2, 0, 2, 3, 0, 2, 0, 0, 0, 1]",9,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
142,568.0 to 571.5,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1]",0,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
143,572.0 to 575.5,"[0, 1, 1, 0, 1, 2, 0, 1, 1, 1, 0, 0]",2,c#Major,Piano Sonata K333 i Bb major.mid by Mozart.csv
144,576.0 to 579.5,"[1, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 1]",6,gMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
145,580.0 to 583.5,"[1, 0, 2, 0, 2, 1, 0, 0, 0, 1, 0, 1]",6,cMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
146,584.0 to 587.5,"[2, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1]",0,cMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
147,588.0 to 591.5,"[2, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
148,592.0 to 595.5,"[2, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0]",0,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
149,596.0 to 599.5,"[2, 0, 1, 0, 1, 2, 0, 2, 1, 1, 0, 1]",8,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
150,600.0 to 603.5,"[2, 0, 2, 0, 3, 3, 0, 3, 0, 2, 0, 1]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
151,604.0 to 607.875,"[2, 0, 1, 0, 2, 2, 0, 3, 0, 1, 0, 1]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
152,608.0 to 611.75,"[3, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
153,612.0 to 615.75,"[3, 0, 3, 0, 2, 2, 0, 1, 0, 2, 2, 2]",9,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
154,616.0 to 619.75,"[1, 0, 1, 0, 2, 2, 0, 0, 1, 1, 1, 1]",6,eMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
155,620.0 to 623.5,"[3, 0, 2, 0, 2, 2, 0, 3, 0, 0, 0, 1]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
156,624.0 to 627.75,"[3, 0, 2, 0, 3, 2, 0, 2, 0, 1, 1, 1]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
157,628.0 to 631.75,"[2, 0, 2, 0, 2, 3, 0, 1, 0, 2, 1, 2]",9,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
