index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
106,424.0 to 427.75,"[1, 0, 2, 0, 1, 0, 2, 4, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
107,428.0 to 431.75,"[2, 2, 0, 0, 3, 0, 2, 3, 0, 0, 0, 0]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
108,432.0 to 435.75,"[1, 0, 3, 0, 0, 0, 2, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
109,436.0 to 439.75,"[2, 1, 1, 0, 1, 0, 2, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
110,440.0 to 443.875,"[2, 0, 4, 0, 2, 0, 1, 0, 0, 0, 0, 1]",3,dMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
111,444.0 to 447.75,"[2, 1, 1, 0, 1, 0, 2, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
112,448.0 to 451.875,"[2, 0, 4, 0, 2, 0, 1, 0, 0, 0, 0, 1]",3,dMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
113,452.0 to 455.875,"[2, 0, 2, 1, 1, 1, 1, 2, 0, 0, 0, 3]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
114,456.0 to 459.75,"[2, 0, 2, 1, 1, 1, 1, 3, 0, 0, 0, 3]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
115,460.0 to 463.875,"[2, 2, 2, 2, 2, 0, 1, 3, 0, 1, 0, 3]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
116,464.0 to 467.75,"[0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
117,468.0 to 471.875,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
118,472.0 to 475.75,"[0, 1, 3, 0, 1, 3, 0, 0, 0, 0, 0, 2]",5,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
119,476.0 to 479.75,"[3, 0, 4, 0, 4, 4, 0, 4, 0, 3, 0, 3]",1,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
120,480.0 to 483.5,"[0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1]",3,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
121,484.0 to 487.875,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
122,488.0 to 491.875,"[0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1]",3,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
123,492.0 to 495.875,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
124,496.0 to 499.875,"[0, 0, 0, 0, 4, 0, 1, 0, 1, 0, 0, 1]",3,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
125,500.0 to 503.875,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
126,504.0 to 507.875,"[0, 0, 2, 0, 0, 2, 0, 1, 1, 0, 0, 1]",5,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
127,508.0 to 511.875,"[2, 0, 2, 0, 3, 0, 0, 0, 1, 2, 0, 2]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
128,512.0 to 515.75,"[2, 0, 1, 0, 1, 1, 1, 0, 1, 2, 0, 1]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
129,516.0 to 519.875,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
130,520.0 to 523.875,"[0, 0, 2, 0, 0, 2, 0, 1, 1, 0, 0, 1]",5,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
