index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
189,756.625 to 759.9166667000002,"[0, 0, 1, 2, 0, 1, 0, 1, 1, 0, 1, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
190,760.0 to 763.7916667000002,"[1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
191,764.625 to 767.875,"[2, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1, 1]",3,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
192,768.125 to 771.625,"[0, 0, 1, 2, 0, 1, 0, 2, 0, 0, 2, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
193,772.3333332999998 to 775.875,"[2, 0, 1, 2, 0, 0, 0, 2, 1, 0, 2, 1]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
194,776.375 to 779.625,"[1, 0, 1, 2, 0, 2, 0, 2, 1, 0, 1, 0]",2,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
195,780.125 to 783.75,"[2, 0, 1, 1, 0, 0, 0, 1, 1, 1, 2, 1]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
196,784.0 to 787.75,"[1, 0, 0, 2, 0, 2, 0, 2, 1, 0, 2, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
197,788.0 to 791.125,"[2, 0, 1, 2, 0, 1, 0, 0, 2, 0, 1, 0]",3,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
198,792.125 to 795.875,"[0, 1, 1, 3, 0, 0, 0, 1, 0, 0, 1, 1]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
199,796.75 to 799.875,"[2, 0, 1, 2, 0, 1, 0, 2, 1, 0, 1, 0]",2,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
200,800.25 to 803.5,"[2, 0, 1, 2, 0, 1, 0, 1, 1, 0, 1, 0]",3,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
201,804.25 to 807.75,"[3, 0, 1, 2, 0, 1, 0, 2, 2, 0, 3, 0]",5,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
202,808.0 to 811.9583332999998,"[0, 0, 2, 2, 0, 2, 0, 2, 2, 0, 1, 0]",2,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
203,812.125 to 815.125,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0]",6,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
204,816.125 to 819.6666667000002,"[3, 0, 2, 2, 0, 2, 0, 3, 3, 0, 3, 0]",5,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
205,820.6666667000002 to 823.375,"[2, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",3,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
