index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
91,273.0 to 275.6666667,"[3, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
92,276.0 to 278.6666667,"[0, 3, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",0,aMajor,Piano Sonata K280 i F major.mid by Mozart.csv
93,279.0 to 281.6666667,"[0, 1, 3, 0, 0, 1, 1, 1, 0, 0, 1, 1]",2,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
94,282.0 to 284.6666667,"[1, 0, 0, 3, 1, 0, 1, 0, 0, 1, 0, 1]",0,bMajor,Piano Sonata K280 i F major.mid by Mozart.csv
95,285.0 to 287.75,"[1, 1, 1, 1, 3, 0, 1, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
96,288.0 to 290.75,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1]",0,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
97,291.0 to 293.875,"[2, 0, 2, 0, 1, 0, 1, 1, 0, 2, 0, 2]",8,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
98,294.0 to 296.75,"[1, 0, 1, 0, 0, 0, 1, 3, 0, 1, 0, 3]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
99,297.0 to 299.75,"[3, 0, 1, 0, 0, 0, 2, 0, 1, 3, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
100,300.0 to 302.75,"[1, 0, 3, 0, 1, 0, 0, 2, 0, 0, 1, 3]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
101,303.0 to 305.75,"[2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",3,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
102,306.0 to 308.875,"[2, 0, 1, 0, 2, 0, 1, 1, 0, 1, 0, 1]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
103,309.0 to 311.75,"[1, 0, 2, 0, 0, 0, 1, 4, 0, 1, 0, 4]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
104,312.0 to 314.75,"[3, 0, 1, 0, 0, 0, 2, 0, 1, 3, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
105,315.0 to 317.75,"[1, 0, 3, 0, 1, 0, 0, 2, 0, 0, 1, 3]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
106,318.0 to 320.75,"[3, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0]",3,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
107,321.0 to 323.75,"[2, 0, 0, 1, 2, 0, 1, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
108,324.0 to 326.875,"[1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
109,327.0 to 329.875,"[1, 0, 3, 0, 1, 0, 1, 3, 0, 1, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
110,330.0 to 332.875,"[1, 0, 3, 0, 1, 0, 1, 2, 0, 1, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
111,333.0 to 334.0,"[0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
112,336.0 to 338.6666667,"[0, 1, 2, 0, 0, 0, 1, 1, 0, 0, 1, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
113,339.0 to 341.75,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1]",0,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
114,342.0 to 344.6666667,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 2, 0, 0]",0,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
115,345.0 to 347.75,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0]",0,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
116,348.0 to 350.75,"[0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
117,351.0 to 353.75,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",2,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
118,354.0 to 356.75,"[1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 2]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
119,357.0 to 359.75,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 2]",0,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
120,360.0 to 362.75,"[1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
121,363.0 to 364.625,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1]",0,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
122,366.0 to 368.0,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
123,369.0 to 371.75,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",0,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
124,372.0 to 374.0,"[0, 0, 3, 0, 0, 4, 0, 0, 0, 3, 0, 0]",6,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
125,375.0 to 377.75,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",0,b-Major,Piano Sonata K280 i F major.mid by Mozart.csv
126,378.0 to 380.0,"[0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 4]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
127,381.0 to 383.75,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",2,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
